ax,ay,az,agx,agy,agz,gx,gy,gz,roll,pitch,yaw
-0.21055,0.09618,-0.02037,-0.61380,-5.76954,-7.90608,-0.01211,-0.00029,0.00796,-0.07748,0.62899,-0.14847
-0.18410,0.06991,-0.04333,-0.61422,-5.76856,-7.90676,-0.01187,-0.00011,0.00594,-0.07753,0.62887,-0.14840
-0.15558,0.06945,-0.04796,-0.61400,-5.76795,-7.90722,-0.00661,0.00371,0.00028,-0.07750,0.62879,-0.14838
-0.13048,0.05399,-0.06388,-0.61322,-5.76790,-7.90732,0.00097,0.01099,-0.00381,-0.07740,0.62878,-0.14841
-0.08069,0.01844,-0.03701,-0.61213,-5.76811,-7.90725,0.00747,0.00766,-0.00382,-0.07726,0.62881,-0.14845
-0.06112,0.02769,-0.02700,-0.61180,-5.76899,-7.90664,0.01162,-0.00417,-0.00657,-0.07722,0.62892,-0.14849
-0.04551,0.01912,0.02209,-0.61244,-5.77014,-7.90574,0.01590,-0.01696,-0.00297,-0.07731,0.62907,-0.14853
-0.00431,0.00627,0.03028,-0.61355,-5.77151,-7.90466,0.01697,-0.01609,-0.00407,-0.07746,0.62924,-0.14857
0.01616,-0.00894,0.05255,-0.61427,-5.77291,-7.90358,0.01673,-0.00448,-0.00398,-0.07756,0.62942,-0.14859
0.06863,-0.00858,0.09590,-0.61450,-5.77417,-7.90264,0.01629,-0.00381,0.00271,-0.07760,0.62957,-0.14857
0.08035,0.00295,0.13353,-0.61515,-5.77522,-7.90182,0.01140,-0.00237,0.00994,-0.07769,0.62971,-0.14847
0.06185,0.01705,0.15881,-0.61610,-5.77555,-7.90151,0.00064,-0.00467,0.01007,-0.07782,0.62975,-0.14834
-0.01357,0.04049,0.18122,-0.61730,-5.77506,-7.90177,-0.01242,-0.00430,0.01362,-0.07796,0.62969,-0.14820
-0.06677,0.02243,0.17081,-0.61813,-5.77345,-7.90288,-0.02417,-0.00224,0.00594,-0.07806,0.62948,-0.14810
-0.09228,0.01926,0.09945,-0.61805,-5.77118,-7.90455,-0.03095,0.00679,-0.00026,-0.07803,0.62920,-0.14810
-0.01679,-0.00164,-0.00131,-0.61767,-5.76884,-7.90629,-0.02778,0.00399,0.00396,-0.07797,0.62890,-0.14811
0.02096,-0.02654,-0.09090,-0.61772,-5.76713,-7.90753,-0.01636,0.00017,0.00355,-0.07796,0.62869,-0.14810
-0.02423,-0.02781,-0.13248,-0.61802,-5.76646,-7.90799,-0.00091,-0.00232,0.00247,-0.07799,0.62860,-0.14806
-0.05897,-0.00344,-0.16842,-0.61829,-5.76688,-7.90767,0.01200,-0.00093,0.00407,-0.07803,0.62866,-0.14802
-0.10849,0.01652,-0.16511,-0.61830,-5.76829,-7.90664,0.02102,-0.00031,-0.00701,-0.07804,0.62883,-0.14801
-0.18017,0.01756,-0.15523,-0.61785,-5.77038,-7.90515,0.03072,0.00138,-0.01185,-0.07800,0.62910,-0.14810
-0.21299,0.04473,-0.11801,-0.61675,-5.77301,-7.90331,0.03400,0.00610,-0.01923,-0.07788,0.62943,-0.14825
-0.21442,0.04857,-0.09049,-0.61487,-5.77610,-7.90120,0.03833,0.00888,-0.02635,-0.07766,0.62982,-0.14851
-0.16168,0.04646,-0.06604,-0.61299,-5.77907,-7.89917,0.03542,-0.00145,-0.02580,-0.07745,0.63019,-0.14881
-0.04953,0.02688,-0.06691,-0.61172,-5.78224,-7.89695,0.04109,0.00589,-0.02447,-0.07731,0.63059,-0.14907
-0.00456,0.06860,-0.05062,-0.60970,-5.78596,-7.89439,0.05224,0.01353,-0.01717,-0.07708,0.63106,-0.14930
0.04756,0.05958,-0.00987,-0.60840,-5.79011,-7.89145,0.05304,-0.00286,-0.01174,-0.07694,0.63159,-0.14943
0.09425,0.05929,0.06221,-0.60931,-5.79416,-7.88840,0.05007,-0.02721,-0.00197,-0.07709,0.63210,-0.14946
0.07368,0.06658,0.10987,-0.61193,-5.79785,-7.88549,0.04370,-0.04032,0.00130,-0.07745,0.63257,-0.14942
0.01832,0.06261,0.17707,-0.61492,-5.80076,-7.88311,0.03124,-0.03073,-0.00374,-0.07785,0.63293,-0.14939
-0.01681,0.04259,0.21334,-0.61615,-5.80259,-7.88167,0.01769,-0.00725,-0.00401,-0.07802,0.63317,-0.14943
-0.02140,0.02011,0.24694,-0.61561,-5.80315,-7.88130,0.00022,0.01056,-0.00579,-0.07795,0.63324,-0.14949
0.04569,-0.01798,0.22993,-0.61462,-5.80278,-7.88165,-0.01009,0.00298,-0.00125,-0.07782,0.63319,-0.14955
0.08172,-0.04860,0.20634,-0.61518,-5.80163,-7.88245,-0.01724,-0.01680,0.00649,-0.07789,0.63304,-0.14954
0.10835,-0.07347,0.17726,-0.61727,-5.80026,-7.88330,-0.01798,-0.01961,0.01504,-0.07814,0.63287,-0.14943
0.10931,-0.08244,0.12614,-0.61958,-5.79892,-7.88410,-0.01562,-0.01041,0.02526,-0.07842,0.63270,-0.14920
0.06139,-0.07466,0.10664,-0.62134,-5.79757,-7.88495,-0.01785,0.00303,0.02616,-0.07864,0.63253,-0.14890
-0.00464,-0.07176,0.09885,-0.62249,-5.79583,-7.88614,-0.02116,0.00419,0.02464,-0.07877,0.63231,-0.14859
-0.06468,-0.02835,0.10528,-0.62350,-5.79390,-7.88748,-0.02547,-0.00206,0.01724,-0.07889,0.63207,-0.14836
-0.10606,-0.01486,0.07651,-0.62432,-5.79183,-7.88894,-0.02849,0.00157,0.00545,-0.07897,0.63181,-0.14823
-0.05452,0.02205,0.04224,-0.62394,-5.78983,-7.89043,-0.02503,0.01692,0.00488,-0.07891,0.63155,-0.14819
0.00898,0.01472,-0.00997,-0.62280,-5.78789,-7.89195,-0.02520,0.01883,0.00743,-0.07875,0.63131,-0.14814
0.04270,0.01206,-0.02888,-0.62239,-5.78598,-7.89338,-0.02442,0.00403,0.01243,-0.07869,0.63107,-0.14805
0.06813,0.03545,-0.03416,-0.62314,-5.78453,-7.89439,-0.01327,-0.00570,0.01612,-0.07877,0.63088,-0.14792
0.02912,0.04648,-0.04959,-0.62453,-5.78359,-7.89496,-0.00631,-0.00549,0.01936,-0.07894,0.63076,-0.14771
-0.03165,0.04419,-0.05103,-0.62585,-5.78295,-7.89533,-0.01104,-0.00209,0.01839,-0.07910,0.63068,-0.14749
-0.07521,0.03142,-0.01806,-0.62704,-5.78214,-7.89583,-0.01040,0.00112,0.01736,-0.07925,0.63058,-0.14726
-0.10323,0.00682,-0.02371,-0.62790,-5.78118,-7.89646,-0.01138,0.00393,0.01822,-0.07935,0.63046,-0.14705
-0.08667,0.00748,-0.02475,-0.62890,-5.78005,-7.89721,-0.01371,-0.00184,0.01662,-0.07947,0.63032,-0.14684
-0.07484,-0.02100,-0.04504,-0.63055,-5.77896,-7.89787,-0.01178,-0.01233,0.01416,-0.07967,0.63018,-0.14666
-0.11485,-0.00216,-0.04406,-0.63229,-5.77804,-7.89841,-0.00776,-0.01428,0.00932,-0.07988,0.63006,-0.14653
-0.09187,0.01485,-0.04565,-0.63342,-5.77784,-7.89846,0.00454,-0.00300,0.00607,-0.08002,0.63004,-0.14644
-0.08341,0.04402,-0.03593,-0.63366,-5.77844,-7.89801,0.01115,0.00006,0.00146,-0.08006,0.63011,-0.14638
-0.09021,0.07342,0.00255,-0.63389,-5.77941,-7.89728,0.01336,-0.00506,-0.00390,-0.08009,0.63024,-0.14637
-0.05893,0.07633,0.03644,-0.63449,-5.78067,-7.89631,0.01787,-0.01117,0.00032,-0.08018,0.63040,-0.14639
-0.04356,0.06674,0.04654,-0.63550,-5.78230,-7.89503,0.02499,-0.01264,0.00026,-0.08032,0.63060,-0.14635
-0.01699,0.05732,0.05971,-0.63633,-5.78425,-7.89353,0.02251,-0.00713,-0.00053,-0.08044,0.63085,-0.14633
-0.01820,0.05242,0.11002,-0.63676,-5.78579,-7.89238,0.01564,-0.00089,0.00278,-0.08051,0.63104,-0.14628
0.01185,0.03256,0.12769,-0.63733,-5.78673,-7.89164,0.00762,-0.00296,0.00866,-0.08059,0.63116,-0.14618
0.02634,0.02905,0.13803,-0.63836,-5.78681,-7.89150,-0.00219,-0.00962,0.01327,-0.08072,0.63117,-0.14606
-0.00305,0.00672,0.14261,-0.64009,-5.78587,-7.89204,-0.01685,-0.00982,0.01621,-0.08093,0.63105,-0.14588
-0.02410,0.01014,0.12076,-0.64179,-5.78405,-7.89324,-0.02486,-0.00886,0.01316,-0.08113,0.63082,-0.14569
-0.07143,0.01507,0.07907,-0.64294,-5.78181,-7.89479,-0.02911,-0.00358,0.01081,-0.08126,0.63054,-0.14556
-0.09019,0.01434,0.03412,-0.64349,-5.77958,-7.89638,-0.02372,-0.00060,0.00307,-0.08131,0.63026,-0.14550
-0.12306,0.01254,-0.02618,-0.64308,-5.77778,-7.89773,-0.02088,0.00742,-0.00863,-0.08125,0.63003,-0.14555
-0.13715,-0.00416,-0.04884,-0.64171,-5.77679,-7.89857,-0.00715,0.01363,-0.01242,-0.08107,0.62991,-0.14570
-0.06746,-0.01524,-0.05336,-0.63972,-5.77664,-7.89883,0.00196,0.01619,-0.00956,-0.08081,0.62989,-0.14585
0.03666,-0.01081,-0.05023,-0.63776,-5.77687,-7.89882,0.00538,0.01790,-0.00240,-0.08057,0.62992,-0.14594
0.09157,-0.01943,-0.04029,-0.63715,-5.77768,-7.89828,0.01315,0.00368,0.01103,-0.08049,0.63002,-0.14586
0.05125,-0.02858,0.00306,-0.63843,-5.77841,-7.89764,0.00834,-0.01412,0.01603,-0.08066,0.63011,-0.14568
-0.01716,0.00854,0.03295,-0.64034,-5.77886,-7.89716,0.00456,-0.01108,0.01401,-0.08091,0.63017,-0.14551
-0.06919,0.03124,0.04439,-0.64129,-5.77867,-7.89722,-0.00393,0.00247,0.00921,-0.08103,0.63014,-0.14537
-0.15609,0.03827,0.01233,-0.64133,-5.77852,-7.89733,0.00123,0.00398,-0.00138,-0.08103,0.63012,-0.14532
-0.19057,0.09010,0.00047,-0.64097,-5.77902,-7.89699,0.01270,-0.00459,-0.01369,-0.08099,0.63019,-0.14541
-0.20199,0.09844,-0.01022,-0.64017,-5.78063,-7.89588,0.02469,-0.00135,-0.02469,-0.08090,0.63039,-0.14562
-0.21027,0.11894,-0.01476,-0.63802,-5.78318,-7.89419,0.03383,0.01238,-0.03569,-0.08065,0.63071,-0.14597
-0.17350,0.11532,-0.00774,-0.63409,-5.78629,-7.89222,0.03711,0.02518,-0.04227,-0.08017,0.63110,-0.14643
-0.12648,0.12033,0.03684,-0.63263,-5.78890,-7.89042,0.02351,0.07521,0.23167,-0.08001,0.63144,-0.14612
4.76700,-1.16478,0.30691,-0.65526,-5.78888,-7.88859,0.04175,-0.22550,0.16959,-0.08287,0.63143,-0.14277
-1.25843,-0.56675,0.11830,-0.68148,-5.79225,-7.88389,0.04483,-0.25025,0.12001,-0.08622,0.63186,-0.14134
-0.44732,0.71900,0.52012,-0.69965,-5.79186,-7.88259,-0.03592,-0.06316,0.02680,-0.08853,0.63181,-0.14020
-1.16829,0.08780,0.51523,-0.69186,-5.78765,-7.88637,-0.07040,0.19990,-0.07203,-0.08750,0.63128,-0.14069
-1.04743,0.26304,0.00551,-0.66981,-5.78317,-7.89156,-0.05607,0.20190,-0.08392,-0.08467,0.63071,-0.14176
-0.27373,0.34362,-0.00217,-0.65387,-5.78056,-7.89481,-0.01771,0.09680,-0.07098,-0.08263,0.63038,-0.14273
-0.03085,0.16067,-0.22659,-0.64536,-5.78106,-7.89514,0.01562,0.03353,-0.04585,-0.08156,0.63044,-0.14350
0.18597,-0.00341,-0.19435,-0.64281,-5.78248,-7.89431,0.01240,0.01229,0.00444,-0.08125,0.63062,-0.14370
0.16422,0.09701,0.00294,-0.64231,-5.78264,-7.89423,-0.00443,0.01922,0.02349,-0.08119,0.63064,-0.14350
-0.13638,0.08273,0.04506,-0.64308,-5.78124,-7.89520,-0.02586,-0.01048,0.02148,-0.08127,0.63047,-0.14324
-0.30781,0.06074,0.04572,-0.64628,-5.77855,-7.89690,-0.03758,-0.03905,0.01627,-0.08166,0.63013,-0.14303
-0.33317,0.06871,0.01640,-0.64965,-5.77530,-7.89901,-0.04289,-0.02797,0.00372,-0.08206,0.62972,-0.14294
-0.26971,0.01003,-0.06246,-0.65056,-5.77213,-7.90125,-0.03739,0.00430,-0.00416,-0.08215,0.62932,-0.14300
-0.13986,-0.04638,-0.13005,-0.64933,-5.76973,-7.90310,-0.02510,0.01562,-0.00894,-0.08198,0.62902,-0.14310
-0.04534,-0.05752,-0.16381,-0.64763,-5.76862,-7.90405,-0.00396,0.00327,-0.01573,-0.08175,0.62888,-0.14329
0.07750,-0.05714,-0.17385,-0.64717,-5.76930,-7.90359,0.01717,-0.01722,-0.01803,-0.08170,0.62896,-0.14349
0.16250,-0.06747,-0.14846,-0.64792,-5.77154,-7.90189,0.03684,-0.02208,-0.01447,-0.08181,0.62924,-0.14366
0.21046,-0.05816,-0.08868,-0.64845,-5.77486,-7.89942,0.04156,-0.00745,-0.01450,-0.08190,0.62966,-0.14378
0.22920,-0.07036,-0.01262,-0.64788,-5.77793,-7.89723,0.03469,0.00810,-0.00449,-0.08186,0.63005,-0.14386
0.22195,-0.06760,0.08681,-0.64692,-5.78039,-7.89550,0.02486,0.01322,0.00244,-0.08175,0.63036,-0.14383
0.15844,-0.01820,0.17074,-0.64641,-5.78190,-7.89444,0.01014,0.00970,0.01066,-0.08170,0.63055,-0.14373
0.08174,0.00139,0.19568,-0.64633,-5.78219,-7.89423,-0.00083,0.01077,0.01567,-0.08169,0.63059,-0.14357
-0.02835,0.04049,0.19183,-0.64622,-5.78194,-7.89443,-0.00442,0.01331,0.01179,-0.08168,0.63056,-0.14340
-0.15788,0.08480,0.18920,-0.64567,-5.78150,-7.89479,-0.00561,0.01219,0.00029,-0.08160,0.63050,-0.14330
-0.20853,0.10979,0.13101,-0.64440,-5.78121,-7.89511,-0.00172,0.01674,-0.00818,-0.08144,0.63046,-0.14335
-0.22062,0.11588,0.09695,-0.64234,-5.78116,-7.89532,-0.00060,0.02016,-0.01321,-0.08118,0.63046,-0.14347
-0.16293,0.08938,0.05875,-0.63987,-5.78129,-7.89542,0.00152,0.01733,-0.01318,-0.08087,0.63047,-0.14367
-0.04789,0.05124,0.00573,-0.63805,-5.78176,-7.89522,0.00625,0.01013,-0.00742,-0.08064,0.63053,-0.14379
0.02070,0.02969,0.00981,-0.63766,-5.78236,-7.89481,0.00791,-0.00809,-0.00043,-0.08059,0.63061,-0.14383
-0.00815,0.03722,0.00483,-0.63874,-5.78271,-7.89447,-0.00209,-0.01737,0.00055,-0.08073,0.63065,-0.14382
-0.03474,0.00411,0.00465,-0.64028,-5.78237,-7.89460,-0.00520,-0.01764,0.00286,-0.08093,0.63061,-0.14379
-0.06396,-0.01244,-0.03919,-0.64143,-5.78183,-7.89490,-0.00557,-0.00580,0.00470,-0.08107,0.63054,-0.14376
-0.08979,0.00689,-0.07257,-0.64179,-5.78140,-7.89518,-0.00188,0.00111,-0.00038,-0.08111,0.63049,-0.14374
-0.14064,0.00624,-0.10408,-0.64137,-5.78135,-7.89525,0.00532,0.00306,-0.00932,-0.08106,0.63048,-0.14379
-0.13668,0.01170,-0.10834,-0.64039,-5.78218,-7.89473,0.01347,0.00662,-0.01453,-0.08094,0.63059,-0.14393
-0.13838,0.01296,-0.11063,-0.63853,-5.78388,-7.89363,0.02564,0.01444,-0.02345,-0.08072,0.63080,-0.14414
-0.16987,0.03580,-0.10620,-0.63563,-5.78652,-7.89193,0.03420,0.01627,-0.03185,-0.08037,0.63113,-0.14446
-0.13587,0.04750,-0.06897,-0.63207,-5.78940,-7.89011,0.03374,0.03401,-0.03746,-0.07994,0.63150,-0.14485
-0.05886,0.08958,0.02192,-0.62544,-5.79167,-7.88896,0.01982,0.06507,-0.04444,-0.07911,0.63179,-0.14535
0.02287,0.08270,0.12185,-0.61888,-5.79302,-7.88849,0.01099,0.04161,-0.03458,-0.07829,0.63196,-0.14582
0.12664,0.03780,0.12125,-0.61580,-5.79376,-7.88819,0.00378,-0.00357,-0.02322,-0.07791,0.63205,-0.14617
0.19085,0.04624,0.10837,-0.61642,-5.79412,-7.88788,0.00401,-0.02754,-0.00952,-0.07799,0.63209,-0.14635
0.21023,0.00200,0.07662,-0.61830,-5.79477,-7.88725,0.01321,-0.01865,0.00304,-0.07823,0.63218,-0.14636
0.15946,-0.05011,0.05545,-0.61974,-5.79593,-7.88629,0.01795,-0.00740,0.00895,-0.07842,0.63232,-0.14627
0.11352,-0.05836,0.07715,-0.62109,-5.79741,-7.88509,0.02163,-0.00939,0.01368,-0.07861,0.63251,-0.14610
0.07394,-0.10170,0.12415,-0.62310,-5.79881,-7.88390,0.01525,-0.01845,0.01346,-0.07887,0.63269,-0.14591
0.02799,-0.10816,0.17890,-0.62549,-5.79938,-7.88329,0.00387,-0.01643,0.01607,-0.07918,0.63276,-0.14571
-0.00196,-0.13160,0.20741,-0.62712,-5.79869,-7.88367,-0.01503,0.00170,0.01839,-0.07938,0.63267,-0.14551
-0.01820,-0.13975,0.21264,-0.62763,-5.79682,-7.88500,-0.02909,0.01479,0.02768,-0.07943,0.63244,-0.14526
-0.00590,-0.10244,0.19192,-0.62781,-5.79343,-7.88748,-0.04882,0.01833,0.02817,-0.07943,0.63201,-0.14496
-0.00297,-0.06992,0.14026,-0.62835,-5.78915,-7.89059,-0.05421,0.00877,0.03048,-0.07946,0.63147,-0.14465
-0.03507,-0.01409,0.04822,-0.62932,-5.78497,-7.89357,-0.04506,0.00848,0.03007,-0.07956,0.63094,-0.14433
-0.04578,0.03254,-0.02105,-0.62998,-5.78161,-7.89598,-0.03541,0.01672,0.02740,-0.07962,0.63051,-0.14402
-0.03703,0.05075,-0.07736,-0.62991,-5.77903,-7.89788,-0.02839,0.02044,0.02033,-0.07959,0.63019,-0.14376
-0.06357,0.09241,-0.08175,-0.62955,-5.77730,-7.89917,-0.01676,0.01312,0.01290,-0.07953,0.62997,-0.14356
-0.06780,0.11551,-0.08755,-0.62936,-5.77645,-7.89980,-0.00548,0.00542,0.01076,-0.07950,0.62986,-0.14344
-0.01529,0.09717,-0.08035,-0.62950,-5.77621,-7.89997,0.00077,0.00925,0.01508,-0.07952,0.62983,-0.14329
0.01551,0.07201,-0.06793,-0.63007,-5.77634,-7.89983,0.00375,0.00413,0.02359,-0.07959,0.62985,-0.14304
0.02173,0.05556,-0.03876,-0.63165,-5.77681,-7.89936,0.00946,-0.00929,0.02672,-0.07979,0.62991,-0.14272
-0.04018,0.05124,-0.01820,-0.63453,-5.77742,-7.89868,0.01007,-0.02181,0.02381,-0.08016,0.62999,-0.14239
-0.12843,0.06388,-0.00337,-0.63756,-5.77809,-7.89795,0.00755,-0.01814,0.01919,-0.08055,0.63007,-0.14209
-0.18612,0.06363,0.00719,-0.63943,-5.77859,-7.89743,0.00822,-0.00823,0.00945,-0.08079,0.63013,-0.14190
-0.21198,0.06504,0.01381,-0.63991,-5.77910,-7.89702,0.00638,0.00614,0.00302,-0.08085,0.63020,-0.14182
-0.15242,0.04271,0.01067,-0.63932,-5.77937,-7.89687,0.00422,0.01074,-0.00047,-0.08078,0.63023,-0.14180
-0.10846,0.04030,0.00362,-0.63838,-5.77950,-7.89685,0.00174,0.00642,-0.00499,-0.08066,0.63025,-0.14184
-0.07604,0.05603,0.00717,-0.63788,-5.77982,-7.89666,0.00630,0.00133,-0.00207,-0.08060,0.63029,-0.14188
-0.01826,0.02295,0.00087,-0.63776,-5.78026,-7.89635,0.00733,0.00072,-0.00050,-0.08059,0.63034,-0.14190
-0.01578,0.03654,0.03097,-0.63784,-5.78083,-7.89592,0.00693,-0.00161,0.00026,-0.08061,0.63042,-0.14188
-0.04298,0.04278,0.06331,-0.63817,-5.78138,-7.89549,0.00713,-0.00730,-0.00091,-0.08065,0.63048,-0.14188
-0.03805,0.04028,0.06740,-0.63906,-5.78203,-7.89494,0.01024,-0.01415,-0.00258,-0.08077,0.63057,-0.14188
-0.03282,0.04996,0.07268,-0.64010,-5.78288,-7.89424,0.01068,-0.01172,0.00013,-0.08091,0.63067,-0.14187
0.00588,0.04317,0.07009,-0.64095,-5.78386,-7.89345,0.01377,-0.00441,0.00100,-0.08102,0.63080,-0.14185
0.00757,0.03458,0.10079,-0.64144,-5.78500,-7.89257,0.01332,-0.00249,0.00497,-0.08109,0.63094,-0.14179
0.01752,0.01900,0.11168,-0.64210,-5.78558,-7.89209,0.00388,-0.00709,0.00604,-0.08118,0.63102,-0.14172
-0.01725,0.01128,0.14679,-0.64310,-5.78535,-7.89219,-0.00920,-0.00876,0.00849,-0.08131,0.63099,-0.14163
-0.02299,0.00146,0.15743,-0.64410,-5.78420,-7.89294,-0.01786,-0.00269,0.00817,-0.08142,0.63084,-0.14156
-0.01035,-0.01665,0.10981,-0.64462,-5.78256,-7.89410,-0.02069,0.00773,0.01079,-0.08148,0.63063,-0.14144
-0.01304,-0.02303,0.07369,-0.64447,-5.78081,-7.89539,-0.02426,0.01354,0.01377,-0.08145,0.63041,-0.14130
-0.02870,-0.03045,0.03771,-0.64422,-5.77908,-7.89668,-0.01828,0.01088,0.01415,-0.08140,0.63020,-0.14115
-0.02375,-0.00856,0.00996,-0.64483,-5.77748,-7.89780,-0.01613,-0.00440,0.01511,-0.08147,0.62999,-0.14098
-0.05055,-0.00227,-0.02726,-0.64631,-5.77644,-7.89844,-0.00770,-0.01114,0.01213,-0.08165,0.62986,-0.14083
-0.07531,0.00068,-0.05829,-0.64744,-5.77639,-7.89839,0.00480,-0.00150,0.00363,-0.08179,0.62986,-0.14072
-0.07216,-0.01271,-0.05821,-0.64715,-5.77692,-7.89802,0.00866,0.01379,0.00366,-0.08176,0.62992,-0.14068
-0.01070,-0.03300,-0.03129,-0.64561,-5.77773,-7.89756,0.00859,0.03237,0.00375,-0.08157,0.63002,-0.14062
0.05901,-0.03611,-0.03649,-0.64365,-5.77851,-7.89715,0.01107,0.03092,0.01492,-0.08132,0.63012,-0.14049
0.09902,-0.04320,-0.02367,-0.64355,-5.77920,-7.89665,0.00976,-0.00272,0.02072,-0.08132,0.63021,-0.14025
0.01967,0.00753,0.03121,-0.64605,-5.77980,-7.89601,0.00895,-0.02890,0.02205,-0.08164,0.63029,-0.13999
-0.04437,0.03232,0.05405,-0.64905,-5.78035,-7.89536,0.00896,-0.01355,0.01730,-0.08202,0.63036,-0.13973
-0.10001,0.05978,0.04580,-0.64997,-5.78088,-7.89489,0.00664,0.01247,0.00781,-0.08214,0.63042,-0.13955
-0.12716,0.08809,0.04837,-0.64871,-5.78120,-7.89476,0.00410,0.02540,0.00133,-0.08199,0.63046,-0.13950
-0.08123,0.09756,0.02691,-0.64690,-5.78169,-7.89455,0.00968,0.02015,-0.00328,-0.08176,0.63052,-0.13949
-0.07669,0.09968,0.04580,-0.64546,-5.78262,-7.89399,0.01120,0.00787,-0.00806,-0.08158,0.63064,-0.13953
-0.07102,0.08081,0.05536,-0.64500,-5.78350,-7.89338,0.01005,-0.00919,-0.01146,-0.08153,0.63075,-0.13964
-0.10243,0.07906,0.03167,-0.64501,-5.78459,-7.89258,0.01368,-0.01155,-0.01798,-0.08154,0.63089,-0.13983
-0.15718,0.06857,0.04645,-0.64398,-5.78578,-7.89180,0.01516,0.00279,-0.02679,-0.08142,0.63104,-0.14010
-0.18412,0.04532,0.05052,-0.64173,-5.78721,-7.89093,0.01300,0.01020,-0.03510,-0.08115,0.63122,-0.14046
-0.23243,0.06080,0.08336,-0.63861,-5.78848,-7.89025,0.01276,0.00489,-0.05028,-0.08076,0.63138,-0.14097
-0.24166,0.08464,0.07327,-0.63507,-5.78957,-7.88974,0.00658,0.01033,-0.05425,-0.08032,0.63152,-0.14160
-0.13605,0.08233,0.01366,-0.63398,-5.78996,-7.88954,0.00321,0.03713,0.19839,-0.08018,0.63157,-0.14151
4.77173,-1.17818,-0.03063,-0.65864,-5.78925,-7.88804,0.04515,-0.23747,0.19181,-0.08331,0.63148,-0.13826
-0.89048,-0.67325,-0.21819,-0.68520,-5.79379,-7.88244,0.07650,-0.18102,0.17286,-0.08671,0.63205,-0.13630
-0.07181,0.39397,0.35502,-0.69972,-5.79559,-7.87984,-0.00974,0.01277,0.07488,-0.08857,0.63228,-0.13451
-1.09770,-0.06312,0.58231,-0.69242,-5.79220,-7.88298,-0.06668,0.18239,-0.03007,-0.08761,0.63185,-0.13439
-1.19313,0.23650,0.24426,-0.67570,-5.78686,-7.88835,-0.07493,0.13540,-0.07558,-0.08545,0.63118,-0.13511
-0.66939,0.39712,0.18657,-0.66388,-5.78243,-7.89260,-0.04334,0.05211,-0.08613,-0.08392,0.63062,-0.13620
-0.23215,0.27131,-0.17084,-0.65700,-5.78127,-7.89403,-0.00610,0.02024,-0.05330,-0.08304,0.63047,-0.13712
0.20847,0.14093,-0.26360,-0.65439,-5.78093,-7.89449,-0.00747,0.01769,0.00729,-0.08270,0.63043,-0.13740
0.32382,0.20968,-0.19087,-0.65452,-5.78009,-7.89510,-0.00995,0.01212,0.04292,-0.08271,0.63032,-0.13707
0.05508,0.16276,-0.18661,-0.65827,-5.77896,-7.89561,-0.01227,-0.03327,0.05867,-0.08318,0.63018,-0.13641
-0.24374,0.13746,-0.12802,-0.66560,-5.77760,-7.89599,-0.01624,-0.06908,0.04181,-0.08410,0.63001,-0.13579
-0.41826,0.09424,-0.07683,-0.67230,-5.77598,-7.89661,-0.01862,-0.04623,0.01970,-0.08493,0.62980,-0.13542
-0.39084,-0.03703,-0.11065,-0.67443,-5.77430,-7.89766,-0.01933,0.00728,-0.00046,-0.08519,0.62959,-0.13532
-0.25001,-0.08913,-0.10858,-0.67220,-5.77338,-7.89852,-0.00530,0.03155,-0.01291,-0.08490,0.62947,-0.13542
-0.11222,-0.12779,-0.10202,-0.66904,-5.77377,-7.89850,0.01226,0.01806,-0.02391,-0.08450,0.62952,-0.13564
-0.00081,-0.11027,-0.07278,-0.66688,-5.77558,-7.89737,0.03255,0.00333,-0.02673,-0.08424,0.62975,-0.13593
0.08106,-0.06282,-0.04950,-0.66509,-5.77874,-7.89520,0.04236,0.00251,-0.02752,-0.08404,0.63015,-0.13623
0.14277,-0.02874,0.02153,-0.66321,-5.78228,-7.89276,0.04105,0.00965,-0.02333,-0.08383,0.63060,-0.13649
0.20590,0.01140,0.09697,-0.66140,-5.78532,-7.89069,0.03203,0.00999,-0.01746,-0.08362,0.63098,-0.13670
0.19908,0.05921,0.17463,-0.66027,-5.78748,-7.88920,0.01947,0.00042,-0.00753,-0.08350,0.63126,-0.13682
0.16557,0.06735,0.21289,-0.66012,-5.78859,-7.88840,0.00601,-0.00397,-0.00042,-0.08349,0.63140,-0.13687
0.09438,0.07517,0.23723,-0.66075,-5.78879,-7.88820,-0.00125,-0.00823,0.00237,-0.08357,0.63142,-0.13685
0.01475,0.07479,0.18910,-0.66164,-5.78841,-7.88841,-0.00694,-0.00499,0.00638,-0.08368,0.63137,-0.13679
-0.02347,0.05307,0.15680,-0.66202,-5.78793,-7.88872,-0.00392,0.00045,0.00146,-0.08372,0.63131,-0.13674
-0.05562,0.02506,0.11374,-0.66219,-5.78745,-7.88906,-0.00767,-0.00298,0.00175,-0.08374,0.63125,-0.13673
-0.07181,0.00271,0.07747,-0.66276,-5.78666,-7.88960,-0.01287,-0.01057,0.00360,-0.08381,0.63115,-0.13672
-0.07689,-0.02113,0.02440,-0.66366,-5.78586,-7.89010,-0.01041,-0.01064,-0.00027,-0.08392,0.63105,-0.13670
-0.10535,-0.01991,-0.04069,-0.66469,-5.78513,-7.89056,-0.00957,-0.01238,0.00350,-0.08404,0.63096,-0.13668
-0.07792,-0.00454,-0.10155,-0.66577,-5.78435,-7.89104,-0.00795,-0.01019,0.00464,-0.08417,0.63086,-0.13664
